tds,building,boroughs,house,street,address,city,state,zipcode,bin,block,lot,boroughblocklot,censustrack,neighborhood,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
14,28,BROOKLYN,133,"NAVY WALK","133 NAVY WALK",BROOKLYN,NY,11201,3257041,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695074,-73.98058,1,street_center,,"Navy Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,28,BROOKLYN,125,"NAVY WALK","125 NAVY WALK",BROOKLYN,NY,11201,3257041,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695074,-73.98058,1,street_center,,"Navy Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,29,BROOKLYN,330,"HUDSON WALK","330 HUDSON WALK",BROOKLYN,NY,11201,3257038,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.694334,-73.981536,1,street_center,,"Hudson Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,29,BROOKLYN,45,"FLEET WALK","45 FLEET WALK",BROOKLYN,NY,11201,3257038,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695156,-73.98133,1,street_center,,"Fleet Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,30,BROOKLYN,48,"FLEET WALK","48 FLEET WALK",BROOKLYN,NY,11201,3257037,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695156,-73.98133,1,street_center,,"Fleet Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,30,BROOKLYN,38,"FLEET WALK","38 FLEET WALK",BROOKLYN,NY,11201,3257037,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695156,-73.98133,1,street_center,,"Fleet Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,31,BROOKLYN,31,"FLEET WALK","31 FLEET WALK",BROOKLYN,NY,11201,3257043,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695156,-73.98133,1,street_center,,"Fleet Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,31,BROOKLYN,29,"FLEET WALK","29 FLEET WALK",BROOKLYN,NY,11201,3257043,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695156,-73.98133,1,street_center,,"Fleet Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,32,BROOKLYN,30,"FLEET WALK","30 FLEET WALK",BROOKLYN,NY,11201,3257042,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695156,-73.98133,1,street_center,,"Fleet Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,32,BROOKLYN,28,"FLEET WALK","28 FLEET WALK",BROOKLYN,NY,11201,3257042,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695156,-73.98133,1,street_center,,"Fleet Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,33,BROOKLYN,107,"NAVY WALK","107 NAVY WALK",BROOKLYN,NY,11201,3340606,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695074,-73.98058,1,street_center,,"Navy Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,33,BROOKLYN,95,"NAVY WALK","95 NAVY WALK",BROOKLYN,NY,11201,3340606,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695074,-73.98058,1,street_center,,"Navy Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,34,BROOKLYN,16,"FLEET WALK","16 FLEET WALK",BROOKLYN,NY,11201,3257045,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695156,-73.98133,1,street_center,,"Fleet Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,34,BROOKLYN,8,"FLEET WALK","8 FLEET WALK",BROOKLYN,NY,11201,3257045,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695156,-73.98133,1,street_center,,"Fleet Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,35,BROOKLYN,85,"NAVY WALK","85 NAVY WALK",BROOKLYN,NY,11201,3257046,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695074,-73.98058,1,street_center,,"Navy Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
14,35,BROOKLYN,5,"FLEET WALK","5 FLEET WALK",BROOKLYN,NY,11201,3257046,2050,1,3020500001,15,"DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill",40.695156,-73.98133,1,street_center,,"Fleet Walk",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
316,1,QUEENS,90-20,"170TH STREET","90-20 170TH STREET",JAMAICA,NY,11432,4209721,9802,41,4098020041,460,Jamaica,40.716904,-73.795008,0.87,street_center,,"170th St",,,Jamaica,NY,"Queens County",11432,US,"TIGER/Line® dataset from the US Census Bureau"
139,1,MANHATTAN,419,"EAST 93RD STREET","419 EAST 93RD STREET","NEW YORK",NY,10128,1082368,1573,1,1015730001,152,Yorkville,40.782761,-73.950149,1,street_center,,"E 93rd St",,,"New York",NY,"New York County",10128,US,"TIGER/Line® dataset from the US Census Bureau"
139,2,MANHATTAN,1830,"1ST AVENUE","1830 1ST AVENUE","NEW YORK",NY,10128,1082366,1573,1,1015730001,152,Yorkville,40.780304,-73.946744,1,street_center,,"1st Ave",,,"New York",NY,"New York County",10128,US,"TIGER/Line® dataset from the US Census Bureau"
139,3,MANHATTAN,1806,"1ST AVENUE","1806 1ST AVENUE","NEW YORK",NY,10128,1082365,1573,1,1015730001,152,Yorkville,40.780304,-73.946744,1,street_center,,"1st Ave",,,"New York",NY,"New York County",10128,US,"TIGER/Line® dataset from the US Census Bureau"
120,1,BRONX,3080,"PARK AVENUE","3080 PARK AVENUE",BRONX,NY,10451,2091228,2416,1,2024160001,69,"Melrose South-Mott Haven North",40.822653,-73.920697,1,street_center,,"Park Ave",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
120,2,BRONX,300,"EAST 158TH STREET","300 EAST 158TH STREET",BRONX,NY,10451,2091221,2416,1,2024160001,69,"Melrose South-Mott Haven North",40.823456,-73.918119,0.87,street_center,,"E 158th St",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
120,3,BRONX,785,"COURTLANDT AVENUE","785 COURTLANDT AVENUE",BRONX,NY,10451,2091223,2416,1,2024160001,69,"Melrose South-Mott Haven North",40.820271,-73.917756,1,street_center,,"Courtlandt Ave",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
120,4,BRONX,765,"COURTLANDT AVENUE","765 COURTLANDT AVENUE",BRONX,NY,10451,2091224,2416,1,2024160001,69,"Melrose South-Mott Haven North",40.820271,-73.917756,1,street_center,,"Courtlandt Ave",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
120,5,BRONX,301,"EAST 156TH STREET","301 EAST 156TH STREET",BRONX,NY,10451,2091225,2416,1,2024160001,69,"Melrose South-Mott Haven North",40.821996,-73.919505,0.87,street_center,,"E 156th St",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
120,6,BRONX,285,"EAST 156TH STREET","285 EAST 156TH STREET",BRONX,NY,10451,2091226,2416,1,2024160001,69,"Melrose South-Mott Haven North",40.821996,-73.919505,0.87,street_center,,"E 156th St",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
120,7,BRONX,3050,"PARK AVENUE","3050 PARK AVENUE",BRONX,NY,10451,2091227,2416,1,2024160001,69,"Melrose South-Mott Haven North",40.822653,-73.920697,1,street_center,,"Park Ave",,,Bronx,NY,"Bronx County",10451,US,"TIGER/Line® dataset from the US Census Bureau"
64,1,MANHATTAN,310,"EAST 115TH STREET","310 EAST 115TH STREET","NEW YORK",NY,10029,1081086,1684,1,1016840001,180,"East Harlem North",40.797733,-73.94144,1,street_center,,"E 115th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,1,MANHATTAN,2224,"2ND AVENUE","2224 2ND AVENUE","NEW YORK",NY,10029,1081086,1684,1,1016840001,180,"East Harlem North",40.790359,-73.942872,1,range_interpolation,,"2nd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,2,MANHATTAN,320,"EAST 115TH STREET","320 EAST 115TH STREET","NEW YORK",NY,10029,1081088,1684,1,1016840001,180,"East Harlem North",40.797733,-73.94144,1,street_center,,"E 115th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,2,MANHATTAN,322,"EAST 115TH STREET","322 EAST 115TH STREET","NEW YORK",NY,10029,1081088,1684,1,1016840001,180,"East Harlem North",40.797733,-73.94144,1,street_center,,"E 115th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,3,MANHATTAN,330,"EAST 115TH STREET","330 EAST 115TH STREET","NEW YORK",NY,10029,1081089,1684,1,1016840001,180,"East Harlem North",40.797733,-73.94144,1,street_center,,"E 115th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,3,MANHATTAN,332,"EAST 115TH STREET","332 EAST 115TH STREET","NEW YORK",NY,10029,1081089,1684,1,1016840001,180,"East Harlem North",40.797733,-73.94144,1,street_center,,"E 115th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,4,MANHATTAN,2235,"1ST AVENUE","2235 1ST AVENUE","NEW YORK",NY,10029,1081090,1684,1,1016840001,180,"East Harlem North",40.789214,-73.940241,1,street_center,,"1st Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,4,MANHATTAN,2225,"1ST AVENUE","2225 1ST AVENUE","NEW YORK",NY,10029,1081090,1684,1,1016840001,180,"East Harlem North",40.789214,-73.940241,1,street_center,,"1st Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,5,MANHATTAN,2215,"1ST AVENUE","2215 1ST AVENUE","NEW YORK",NY,10029,1081096,1684,1,1016840001,180,"East Harlem North",40.789214,-73.940241,1,street_center,,"1st Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,6,MANHATTAN,2201,"1ST AVENUE","2201 1ST AVENUE","NEW YORK",NY,10029,1081091,1684,1,1016840001,180,"East Harlem North",40.789214,-73.940241,1,street_center,,"1st Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,7,MANHATTAN,2185,"1ST AVENUE","2185 1ST AVENUE","NEW YORK",NY,10029,1081092,1684,1,1016840001,180,"East Harlem North",40.789214,-73.940241,1,street_center,,"1st Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,7,MANHATTAN,2175,"1ST AVENUE","2175 1ST AVENUE","NEW YORK",NY,10029,1081092,1684,1,1016840001,180,"East Harlem North",40.789214,-73.940241,1,street_center,,"1st Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,8,MANHATTAN,337,"EAST 112TH STREET","337 EAST 112TH STREET","NEW YORK",NY,10029,1081093,1684,1,1016840001,180,"East Harlem North",40.795608,-73.942947,1,street_center,,"E 112th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,8,MANHATTAN,335,"EAST 112TH STREET","335 EAST 112TH STREET","NEW YORK",NY,10029,1081093,1684,1,1016840001,180,"East Harlem North",40.795608,-73.942947,1,street_center,,"E 112th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,9,MANHATTAN,327,"EAST 112TH STREET","327 EAST 112TH STREET","NEW YORK",NY,10029,1081094,1684,1,1016840001,180,"East Harlem North",40.795608,-73.942947,1,street_center,,"E 112th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,9,MANHATTAN,325,"EAST 112TH STREET","325 EAST 112TH STREET","NEW YORK",NY,10029,1081094,1684,1,1016840001,180,"East Harlem North",40.795608,-73.942947,1,street_center,,"E 112th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,10,MANHATTAN,310,"EAST 113TH STREET","310 EAST 113TH STREET","NEW YORK",NY,10029,1081095,1684,1,1016840001,180,"East Harlem North",40.795137,-73.939008,1,street_center,,"E 113th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,10,MANHATTAN,2190,"2ND AVENUE","2190 2ND AVENUE","NEW YORK",NY,10029,1081095,1684,1,1016840001,180,"East Harlem North",40.790359,-73.942872,1,range_interpolation,,"2nd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,11,MANHATTAN,2185,"2ND AVENUE","2185 2ND AVENUE","NEW YORK",NY,10029,1052513,1662,16,1016620016,180,"East Harlem North",40.790359,-73.942872,1,range_interpolation,,"2nd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,11,MANHATTAN,250,"EAST 113TH STREET","250 EAST 113TH STREET","NEW YORK",NY,10029,1052513,1662,16,1016620016,180,"East Harlem North",40.795137,-73.939008,1,street_center,,"E 113th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,12,MANHATTAN,2055,"3RD AVENUE","2055 3RD AVENUE","NEW YORK",NY,10029,1080703,1662,1,1016620001,180,"East Harlem North",40.791304,-73.945113,1,street_center,,"3rd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,12,MANHATTAN,205,"EAST 112TH STREET","205 EAST 112TH STREET","NEW YORK",NY,10029,1080703,1662,1,1016620001,180,"East Harlem North",40.795608,-73.942947,1,street_center,,"E 112th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,13,MANHATTAN,2065,"3RD AVENUE","2065 3RD AVENUE","NEW YORK",NY,10029,1080704,1662,1,1016620001,180,"East Harlem North",40.791304,-73.945113,1,street_center,,"3rd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,13,MANHATTAN,2075,"3RD AVENUE","2075 3RD AVENUE","NEW YORK",NY,10029,1080704,1662,1,1016620001,180,"East Harlem North",40.791304,-73.945113,1,street_center,,"3rd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,14,MANHATTAN,2095,"3RD AVENUE","2095 3RD AVENUE","NEW YORK",NY,10029,1080705,1662,1,1016620001,180,"East Harlem North",40.791304,-73.945113,1,street_center,,"3rd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,14,MANHATTAN,210,"EAST 115TH STREET","210 EAST 115TH STREET","NEW YORK",NY,10029,1080705,1662,1,1016620001,180,"East Harlem North",40.797733,-73.94144,1,street_center,,"E 115th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,15,MANHATTAN,220,"EAST 115TH STREET","220 EAST 115TH STREET","NEW YORK",NY,10029,1080706,1662,1,1016620001,180,"East Harlem North",40.797733,-73.94144,1,street_center,,"E 115th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,15,MANHATTAN,218,"EAST 115TH STREET","218 EAST 115TH STREET","NEW YORK",NY,10029,1080706,1662,1,1016620001,180,"East Harlem North",40.797733,-73.94144,1,street_center,,"E 115th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,16,MANHATTAN,230,"EAST 115TH STREET","230 EAST 115TH STREET","NEW YORK",NY,10029,1080707,1662,1,1016620001,180,"East Harlem North",40.797733,-73.94144,1,street_center,,"E 115th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,16,MANHATTAN,228,"EAST 115TH STREET","228 EAST 115TH STREET","NEW YORK",NY,10029,1080707,1662,1,1016620001,180,"East Harlem North",40.797733,-73.94144,1,street_center,,"E 115th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,17,MANHATTAN,2237,"2ND AVENUE","2237 2ND AVENUE","NEW YORK",NY,10029,1080708,1662,1,1016620001,180,"East Harlem North",40.790359,-73.942872,1,range_interpolation,,"2nd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,17,MANHATTAN,2227,"2ND AVENUE","2227 2ND AVENUE","NEW YORK",NY,10029,1080708,1662,1,1016620001,180,"East Harlem North",40.790359,-73.942872,1,range_interpolation,,"2nd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,18,MANHATTAN,2215,"2ND AVENUE","2215 2ND AVENUE","NEW YORK",NY,10029,1080709,1662,1,1016620001,180,"East Harlem North",40.790359,-73.942872,1,range_interpolation,,"2nd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
64,18,MANHATTAN,2205,"2ND AVENUE","2205 2ND AVENUE","NEW YORK",NY,10029,1080709,1662,1,1016620001,180,"East Harlem North",40.790359,-73.942872,1,range_interpolation,,"2nd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,1,MANHATTAN,1581,"PARK AVENUE","1581 PARK AVENUE","NEW YORK",NY,10029,1079196,1640,1,1016400001,182,"East Harlem North",40.79319,-73.947579,1,street_center,,"Park Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,2,MANHATTAN,1591,"PARK AVENUE","1591 PARK AVENUE","NEW YORK",NY,10029,1079199,1640,1,1016400001,182,"East Harlem North",40.79319,-73.947579,1,street_center,,"Park Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,3,MANHATTAN,123,"EAST 112TH STREET","123 EAST 112TH STREET","NEW YORK",NY,10029,1079194,1640,1,1016400001,182,"East Harlem North",40.795608,-73.942947,1,street_center,,"E 112th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,3,MANHATTAN,1565,"PARK AVENUE","1565 PARK AVENUE","NEW YORK",NY,10029,1079194,1640,1,1016400001,182,"East Harlem North",40.79319,-73.947579,1,street_center,,"Park Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,4,MANHATTAN,1611,"PARK AVENUE","1611 PARK AVENUE","NEW YORK",NY,10029,1079198,1640,1,1016400001,182,"East Harlem North",40.79319,-73.947579,1,street_center,,"Park Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,4,MANHATTAN,130,"EAST 115TH STREET","130 EAST 115TH STREET","NEW YORK",NY,10029,1079198,1640,1,1016400001,182,"East Harlem North",40.797733,-73.94144,1,street_center,,"E 115th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,5,MANHATTAN,1830,"LEXINGTON AVENUE","1830 LEXINGTON AVENUE","NEW YORK",NY,10029,1079195,1640,1,1016400001,182,"East Harlem North",40.792511,-73.945961,1,street_center,,"Lexington Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,5,MANHATTAN,1810,"LEXINGTON AVENUE","1810 LEXINGTON AVENUE","NEW YORK",NY,10029,1079195,1640,1,1016400001,182,"East Harlem North",40.792511,-73.945961,1,street_center,,"Lexington Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,6,MANHATTAN,1850,"LEXINGTON AVENUE","1850 LEXINGTON AVENUE","NEW YORK",NY,10029,1082330,1640,1,1016400001,182,"East Harlem North",40.792511,-73.945961,1,street_center,,"Lexington Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,6,MANHATTAN,1840,"LEXINGTON AVENUE","1840 LEXINGTON AVENUE","NEW YORK",NY,10029,1082330,1640,1,1016400001,182,"East Harlem North",40.792511,-73.945961,1,street_center,,"Lexington Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,7,MANHATTAN,1809,"LEXINGTON AVENUE","1809 LEXINGTON AVENUE","NEW YORK",NY,10029,1089898,1640,21,1016400021,182,"East Harlem North",40.792511,-73.945961,1,street_center,,"Lexington Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,7,MANHATTAN,165,"EAST 112TH STREET","165 EAST 112TH STREET","NEW YORK",NY,10029,1082337,1640,21,1016400021,182,"East Harlem North",40.795608,-73.942947,1,street_center,,"E 112th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,8,MANHATTAN,2070,"3RD AVENUE","2070 3RD AVENUE","NEW YORK",NY,10029,1079200,1640,21,1016400021,182,"East Harlem North",40.791304,-73.945113,1,street_center,,"3rd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,9,MANHATTAN,2060,"3RD AVENUE","2060 3RD AVENUE","NEW YORK",NY,10029,1082333,1640,21,1016400021,182,"East Harlem North",40.791304,-73.945113,1,street_center,,"3rd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,9,MANHATTAN,175,"EAST 112TH STREET","175 EAST 112TH STREET","NEW YORK",NY,10029,1089897,1640,21,1016400021,182,"East Harlem North",40.795608,-73.942947,1,street_center,,"E 112th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,10,MANHATTAN,1829,"LEXINGTON AVENUE","1829 LEXINGTON AVENUE","NEW YORK",NY,10029,1087213,1640,21,1016400021,182,"East Harlem North",40.792511,-73.945961,1,street_center,,"Lexington Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
17,10,MANHATTAN,1839,"LEXINGTON AVENUE","1839 LEXINGTON AVENUE","NEW YORK",NY,10029,1087213,1640,21,1016400021,182,"East Harlem North",40.792511,-73.945961,1,street_center,,"Lexington Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
30,1,MANHATTAN,70,"WEST 115TH STREET","70 WEST 115TH STREET","NEW YORK",NY,10026,1083313,1596,1,1015960001,186,"Central Harlem South",40.801715,-73.951169,1,street_center,,"W 115th St",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
30,2,MANHATTAN,40,"WEST 115TH STREET","40 WEST 115TH STREET","NEW YORK",NY,10026,1083318,1596,1,1015960001,186,"Central Harlem South",40.801715,-73.951169,1,street_center,,"W 115th St",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
30,3,MANHATTAN,20,"WEST 115TH STREET","20 WEST 115TH STREET","NEW YORK",NY,10026,1083317,1596,1,1015960001,186,"Central Harlem South",40.801715,-73.951169,1,street_center,,"W 115th St",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
30,4,MANHATTAN,1390,"5TH AVENUE","1390 5TH AVENUE","NEW YORK",NY,10026,1083316,1596,1,1015960001,186,"Central Harlem South",40.811677,-73.938287,0.98,street_center,,"5th Ave",,,"New York",NY,"New York County",10037,US,"TIGER/Line® dataset from the US Census Bureau"
30,5,MANHATTAN,70,"LENOX AVENUE","70 LENOX AVENUE","NEW YORK",NY,10026,1083314,1596,1,1015960001,186,"Central Harlem South",40.801228,-73.950476,1,street_center,,"Lenox Ave",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
30,6,MANHATTAN,1370,"5TH AVENUE","1370 5TH AVENUE","NEW YORK",NY,10026,1083315,1596,1,1015960001,186,"Central Harlem South",40.811677,-73.938287,0.98,street_center,,"5th Ave",,,"New York",NY,"New York County",10037,US,"TIGER/Line® dataset from the US Census Bureau"
30,7,MANHATTAN,71,"WEST 112TH STREET","71 WEST 112TH STREET","NEW YORK",NY,10026,1083312,1596,1,1015960001,186,"Central Harlem South",40.799177,-73.951151,1,street_center,,"W 112th St",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
30,8,MANHATTAN,41,"WEST 112TH STREET","41 WEST 112TH STREET","NEW YORK",NY,10026,1083311,1596,1,1015960001,186,"Central Harlem South",40.799177,-73.951151,1,street_center,,"W 112th St",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
30,9,MANHATTAN,21,"WEST 112TH STREET","21 WEST 112TH STREET","NEW YORK",NY,10026,1083310,1596,1,1015960001,186,"Central Harlem South",40.799177,-73.951151,1,street_center,,"W 112th St",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
30,10,MANHATTAN,1350,"5TH AVENUE","1350 5TH AVENUE","NEW YORK",NY,10026,1083309,1596,1,1015960001,186,"Central Harlem South",40.811677,-73.938287,0.98,street_center,,"5th Ave",,,"New York",NY,"New York County",10037,US,"TIGER/Line® dataset from the US Census Bureau"
10,1,BROOKLYN,154,"KINGSBOROUGH 1ST WALK","154 KINGSBOROUGH 1ST WALK",BROOKLYN,NY,11233,3331187,1344,1,3013440001,307,"Crown Heights North",40.675649,-73.927315,0.87,street_center,,"Kingsborough 1st Walk",,,Brooklyn,NY,"Kings County",11233,US,"TIGER/Line® dataset from the US Census Bureau"
10,1,BROOKLYN,142,"KINGSBOROUGH 1ST WALK","142 KINGSBOROUGH 1ST WALK",BROOKLYN,NY,11233,3331187,1344,1,3013440001,307,"Crown Heights North",40.675649,-73.927315,0.87,street_center,,"Kingsborough 1st Walk",,,Brooklyn,NY,"Kings County",11233,US,"TIGER/Line® dataset from the US Census Bureau"
10,2,BROOKLYN,120,"KINGSBOROUGH 1ST WALK","120 KINGSBOROUGH 1ST WALK",BROOKLYN,NY,11233,3324600,1344,1,3013440001,307,"Crown Heights North",40.675649,-73.927315,0.87,street_center,,"Kingsborough 1st Walk",,,Brooklyn,NY,"Kings County",11233,US,"TIGER/Line® dataset from the US Census Bureau"
10,2,BROOKLYN,108,"KINGSBOROUGH 1ST WALK","108 KINGSBOROUGH 1ST WALK",BROOKLYN,NY,11233,3324600,1344,1,3013440001,307,"Crown Heights North",40.675649,-73.927315,0.87,street_center,,"Kingsborough 1st Walk",,,Brooklyn,NY,"Kings County",11233,US,"TIGER/Line® dataset from the US Census Bureau"
