tds,building,boroughs,house,street,address,city,state,zipcode,bin,block,lot,boroughblocklot,censustrack,neighborhood,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
55,3,QUEENS,14-74,BEACH CHANNEL DRIVE,14-74 BEACH CHANNEL DRIVE,FAR ROCKAWAY,NY,11691,4449691,15501,2,4155010002,103201,Far Rockaway-Bayswater,40.596445,-73.767121,1,street_center,,Beach Channel Dr,,,Far Rockaway,NY,Queens County,11691,US,TIGER/Line® dataset from the US Census Bureau
55,3,QUEENS,14-76,BEACH CHANNEL DRIVE,14-76 BEACH CHANNEL DRIVE,FAR ROCKAWAY,NY,11691,4449691,15501,2,4155010002,103201,Far Rockaway-Bayswater,40.596445,-73.767121,1,street_center,,Beach Channel Dr,,,Far Rockaway,NY,Queens County,11691,US,TIGER/Line® dataset from the US Census Bureau
55,4,QUEENS,14-78,BEACH CHANNEL DRIVE,14-78 BEACH CHANNEL DRIVE,FAR ROCKAWAY,NY,11691,4449692,15501,2,4155010002,103201,Far Rockaway-Bayswater,40.596445,-73.767121,1,street_center,,Beach Channel Dr,,,Far Rockaway,NY,Queens County,11691,US,TIGER/Line® dataset from the US Census Bureau
55,4,QUEENS,14-80,BEACH CHANNEL DRIVE,14-80 BEACH CHANNEL DRIVE,FAR ROCKAWAY,NY,11691,4449692,15501,2,4155010002,103201,Far Rockaway-Bayswater,40.596445,-73.767121,1,street_center,,Beach Channel Dr,,,Far Rockaway,NY,Queens County,11691,US,TIGER/Line® dataset from the US Census Bureau
55,5,QUEENS,15-40,HASSOCK STREET,15-40 HASSOCK STREET,FAR ROCKAWAY,NY,11691,4449685,15501,2,4155010002,103201,Far Rockaway-Bayswater,40.608628,-73.753042,1,street_center,,Hassock St,,,Far Rockaway,NY,Queens County,11691,US,TIGER/Line® dataset from the US Census Bureau
55,5,QUEENS,15-30,HASSOCK STREET,15-30 HASSOCK STREET,FAR ROCKAWAY,NY,11691,4449685,15501,2,4155010002,103201,Far Rockaway-Bayswater,40.608628,-73.753042,1,street_center,,Hassock St,,,Far Rockaway,NY,Queens County,11691,US,TIGER/Line® dataset from the US Census Bureau
55,6,QUEENS,Dec-70,REDFERN AVENUE,12-70 REDFERN AVENUE,FAR ROCKAWAY,NY,11691,4449687,15501,2,4155010002,103201,Far Rockaway-Bayswater,40.609536,-73.750321,1,street_center,,Redfern Ave,,,Far Rockaway,NY,Queens County,11691,US,TIGER/Line® dataset from the US Census Bureau
55,7,QUEENS,Dec-50,REDFERN AVENUE,12-50 REDFERN AVENUE,FAR ROCKAWAY,NY,11691,4449686,15501,2,4155010002,103201,Far Rockaway-Bayswater,40.609536,-73.750321,1,street_center,,Redfern Ave,,,Far Rockaway,NY,Queens County,11691,US,TIGER/Line® dataset from the US Census Bureau
55,8,QUEENS,13-02,REDFERN AVENUE,13-02 REDFERN AVENUE,FAR ROCKAWAY,NY,11691,4449688,15501,2,4155010002,103201,Far Rockaway-Bayswater,40.609536,-73.750321,1,street_center,,Redfern Ave,,,Far Rockaway,NY,Queens County,11691,US,TIGER/Line® dataset from the US Census Bureau
55,8,QUEENS,13-10,REDFERN AVENUE,13-10 REDFERN AVENUE,FAR ROCKAWAY,NY,11691,4449688,15501,2,4155010002,103201,Far Rockaway-Bayswater,40.609536,-73.750321,1,street_center,,Redfern Ave,,,Far Rockaway,NY,Queens County,11691,US,TIGER/Line® dataset from the US Census Bureau
55,9,QUEENS,14-30,REDFERN AVENUE,14-30 REDFERN AVENUE,FAR ROCKAWAY,NY,11691,4449689,15501,2,4155010002,103201,Far Rockaway-Bayswater,40.609536,-73.750321,1,street_center,,Redfern Ave,,,Far Rockaway,NY,Queens County,11691,US,TIGER/Line® dataset from the US Census Bureau
55,9,QUEENS,14-20,REDFERN AVENUE,14-20 REDFERN AVENUE,FAR ROCKAWAY,NY,11691,4449689,15501,2,4155010002,103201,Far Rockaway-Bayswater,40.609536,-73.750321,1,street_center,,Redfern Ave,,,Far Rockaway,NY,Queens County,11691,US,TIGER/Line® dataset from the US Census Bureau
143,1,QUEENS,125-01,22ND AVENUE,125-01 22ND AVENUE,COLLEGE POINT,NY,11356,4099269,4170,1,4041700001,925,College Point,40.780003,-73.842959,0.87,range_interpolation,,22nd Ave,,,College Point,NY,Queens County,11356,US,TIGER/Line® dataset from the US Census Bureau
515,1,MANHATTAN,241,WEST 101ST STREET,241 WEST 101ST STREET,NEW YORK,NY,10025,1056503,1873,9,1018730009,187,Upper West Side,40.797676,-73.968503,1,street_center,,W 101st St,,,New York,NY,New York County,10025,US,TIGER/Line® dataset from the US Census Bureau
515,2,MANHATTAN,251,WEST 103RD STREET,251 WEST 103RD STREET,NEW YORK,NY,10025,1079474,1875,5,1018750005,191,Upper West Side,40.798937,-73.96759,1,street_center,,W 103rd St,,,New York,NY,New York County,10025,US,TIGER/Line® dataset from the US Census Bureau
515,2,MANHATTAN,249,WEST 103RD STREET,249 WEST 103RD STREET,NEW YORK,NY,10025,1079473,1875,5,1018750005,191,Upper West Side,40.798937,-73.96759,1,street_center,,W 103rd St,,,New York,NY,New York County,10025,US,TIGER/Line® dataset from the US Census Bureau
515,2,MANHATTAN,247,WEST 103RD STREET,247 WEST 103RD STREET,NEW YORK,NY,10025,1079472,1875,5,1018750005,191,Upper West Side,40.798937,-73.96759,1,street_center,,W 103rd St,,,New York,NY,New York County,10025,US,TIGER/Line® dataset from the US Census Bureau
515,2,MANHATTAN,245,WEST 103RD STREET,245 WEST 103RD STREET,NEW YORK,NY,10025,1079471,1875,5,1018750005,191,Upper West Side,40.798937,-73.96759,1,street_center,,W 103rd St,,,New York,NY,New York County,10025,US,TIGER/Line® dataset from the US Census Bureau
515,2,MANHATTAN,243,WEST 103RD STREET,243 WEST 103RD STREET,NEW YORK,NY,10025,1079470,1875,5,1018750005,191,Upper West Side,40.798937,-73.96759,1,street_center,,W 103rd St,,,New York,NY,New York County,10025,US,TIGER/Line® dataset from the US Census Bureau
515,2,MANHATTAN,241,WEST 103RD STREET,241 WEST 103RD STREET,NEW YORK,NY,10025,1079469,1875,5,1018750005,191,Upper West Side,40.798937,-73.96759,1,street_center,,W 103rd St,,,New York,NY,New York County,10025,US,TIGER/Line® dataset from the US Census Bureau
515,3,MANHATTAN,239,WEST 103RD STREET,239 WEST 103RD STREET,NEW YORK,NY,10025,1056561,1875,9,1018750009,191,Upper West Side,40.798937,-73.96759,1,street_center,,W 103rd St,,,New York,NY,New York County,10025,US,TIGER/Line® dataset from the US Census Bureau
515,4,MANHATTAN,244,WEST 104TH STREET,244 WEST 104TH STREET,NEW YORK,NY,10025,1056577,1875,57,1018750057,191,Upper West Side,40.798757,-73.966029,1,street_center,,W 104th St,,,New York,NY,New York County,10025,US,TIGER/Line® dataset from the US Census Bureau
516,1,MANHATTAN,218,WEST 112TH STREET,218 WEST 112TH STREET,NEW YORK,NY,10026,1055094,1827,42,1018270042,216,Central Harlem South,40.799177,-73.951151,1,street_center,,W 112th St,,,New York,NY,New York County,10026,US,TIGER/Line® dataset from the US Census Bureau
516,2,MANHATTAN,201,WEST 117TH STREET,201 WEST 117TH STREET,NEW YORK,NY,10026,1084043,1923,29,1019230029,218,Central Harlem South,40.803913,-73.952368,0.87,street_center,,W 117th St,,,New York,NY,New York County,10026,US,TIGER/Line® dataset from the US Census Bureau
516,3,MANHATTAN,203,WEST 117TH STREET,203 WEST 117TH STREET,NEW YORK,NY,10026,1084042,1923,29,1019230029,218,Central Harlem South,40.803913,-73.952368,0.87,street_center,,W 117th St,,,New York,NY,New York County,10026,US,TIGER/Line® dataset from the US Census Bureau
516,4,MANHATTAN,95,WEST 119TH STREET,95 WEST 119TH STREET,NEW YORK,NY,10026,1053232,1718,1,1017180001,200,Central Harlem South,40.805509,-73.95144,1,street_center,,W 119th St,,,New York,NY,New York County,10026,US,TIGER/Line® dataset from the US Census Bureau
517,1,MANHATTAN,54,WEST 94TH STREET,54 WEST 94TH STREET,NEW YORK,NY,10025,1031657,1207,50,1012070050,177,Upper West Side,40.793184,-73.971781,1,street_center,,W 94th St,,,New York,NY,New York County,10025,US,TIGER/Line® dataset from the US Census Bureau
167,1,BROOKLYN,728,EAST NEW YORK AVENUE,728 EAST NEW YORK AVENUE,BROOKLYN,NY,11203,3106612,4795,16,3047950016,87401,Prospect Lefferts Gardens-Wingate,40.662336,-73.936239,1,street_center,,E New York Ave,,,Brooklyn,NY,Kings County,11203,US,TIGER/Line® dataset from the US Census Bureau
117,1,STATEN ISLAND,456,RICHMOND TERRACE,456 RICHMOND TERRACE,STATEN ISLAND,NY,10301,5113004,51,30,5000510030,7,West New Brighton-New Brighton-St. George,40.610829,-74.089049,0.87,street_center,,Richmond Rd,,,Staten Island,NY,Richmond County,10301,US,TIGER/Line® dataset from the US Census Bureau
117,2,STATEN ISLAND,476,RICHMOND TERRACE,476 RICHMOND TERRACE,STATEN ISLAND,NY,10301,5108497,51,30,5000510030,7,West New Brighton-New Brighton-St. George,40.610829,-74.089049,0.87,street_center,,Richmond Rd,,,Staten Island,NY,Richmond County,10301,US,TIGER/Line® dataset from the US Census Bureau
117,3,STATEN ISLAND,61,JERSEY STREET,61 JERSEY STREET,STATEN ISLAND,NY,10301,5108498,51,30,5000510030,7,West New Brighton-New Brighton-St. George,40.640085,-74.086988,1,street_center,,Jersey St,,,Staten Island,NY,Richmond County,10301,US,TIGER/Line® dataset from the US Census Bureau
117,4,STATEN ISLAND,81,JERSEY STREET,81 JERSEY STREET,STATEN ISLAND,NY,10301,5108499,51,30,5000510030,7,West New Brighton-New Brighton-St. George,40.640085,-74.086988,1,street_center,,Jersey St,,,Staten Island,NY,Richmond County,10301,US,TIGER/Line® dataset from the US Census Bureau
117,5,STATEN ISLAND,131,JERSEY STREET,131 JERSEY STREET,STATEN ISLAND,NY,10301,5113003,51,1,5000510001,7,West New Brighton-New Brighton-St. George,40.640085,-74.086988,1,street_center,,Jersey St,,,Staten Island,NY,Richmond County,10301,US,TIGER/Line® dataset from the US Census Bureau
117,6,STATEN ISLAND,151,JERSEY STREET,151 JERSEY STREET,STATEN ISLAND,NY,10301,5108496,51,1,5000510001,7,West New Brighton-New Brighton-St. George,40.640085,-74.086988,1,street_center,,Jersey St,,,Staten Island,NY,Richmond County,10301,US,TIGER/Line® dataset from the US Census Bureau
18,1,MANHATTAN,152,AVENUE D,152 AVENUE D,NEW YORK,NY,10009,1077543,367,1,1003670001,24,Lower East Side,40.722716,-73.976603,1,street_center,,Ave D,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
18,1,MANHATTAN,154,AVENUE D,154 AVENUE D,NEW YORK,NY,10009,1077543,367,1,1003670001,24,Lower East Side,40.722716,-73.976603,1,street_center,,Ave D,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
18,2,MANHATTAN,170,AVENUE D,170 AVENUE D,NEW YORK,NY,10009,1077544,367,1,1003670001,24,Lower East Side,40.722716,-73.976603,1,street_center,,Ave D,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
18,3,MANHATTAN,178,AVENUE D,178 AVENUE D,NEW YORK,NY,10009,1077545,367,1,1003670001,24,Lower East Side,40.722716,-73.976603,1,street_center,,Ave D,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
18,4,MANHATTAN,1225,FDR DRIVE,1225 FDR DRIVE,NEW YORK,NY,10009,1077546,367,1,1003670001,24,Lower East Side,40.783282,-73.943715,0.59,street_center,,Fdr Dr,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
18,4,MANHATTAN,1223,FDR DRIVE,1223 FDR DRIVE,NEW YORK,NY,10009,1077546,367,1,1003670001,24,Lower East Side,40.783282,-73.943715,0.59,street_center,,Fdr Dr,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
18,5,MANHATTAN,1141,FDR DRIVE,1141 FDR DRIVE,NEW YORK,NY,10009,1077547,367,1,1003670001,24,Lower East Side,40.783282,-73.943715,0.59,street_center,,Fdr Dr,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
18,6,MANHATTAN,1115,FDR DRIVE,1115 FDR DRIVE,NEW YORK,NY,10009,1077548,367,1,1003670001,24,Lower East Side,40.783282,-73.943715,0.59,street_center,,Fdr Dr,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
18,7,MANHATTAN,1023,FDR DRIVE,1023 FDR DRIVE,NEW YORK,NY,10009,1077549,367,1,1003670001,24,Lower East Side,40.783282,-73.943715,0.59,street_center,,Fdr Dr,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
18,7,MANHATTAN,1017,FDR DRIVE,1017 FDR DRIVE,NEW YORK,NY,10009,1077549,367,1,1003670001,24,Lower East Side,40.783282,-73.943715,0.59,street_center,,Fdr Dr,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
18,8,MANHATTAN,465,EAST 10TH STREET,465 EAST 10TH STREET,NEW YORK,NY,10009,1077550,367,1,1003670001,24,Lower East Side,40.725732,-73.976961,1,street_center,,E 10th St,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
18,9,MANHATTAN,134,AVENUE D,134 AVENUE D,NEW YORK,NY,10009,1077504,362,10,1003620010,24,Lower East Side,40.722716,-73.976603,1,street_center,,Ave D,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
18,9,MANHATTAN,132,AVENUE D,132 AVENUE D,NEW YORK,NY,10009,1077504,362,10,1003620010,24,Lower East Side,40.722716,-73.976603,1,street_center,,Ave D,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
18,10,MANHATTAN,118,AVENUE D,118 AVENUE D,NEW YORK,NY,10009,1077541,362,10,1003620010,24,Lower East Side,40.722716,-73.976603,1,street_center,,Ave D,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
18,11,MANHATTAN,466,EAST 10TH STREET,466 EAST 10TH STREET,NEW YORK,NY,10009,1077538,362,10,1003620010,24,Lower East Side,40.725732,-73.976961,1,street_center,,E 10th St,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
18,12,MANHATTAN,919,FDR DRIVE,919 FDR DRIVE,NEW YORK,NY,10009,1077539,362,10,1003620010,24,Lower East Side,40.783282,-73.943715,0.59,street_center,,Fdr Dr,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
18,12,MANHATTAN,911,FDR DRIVE,911 FDR DRIVE,NEW YORK,NY,10009,1077539,362,10,1003620010,24,Lower East Side,40.783282,-73.943715,0.59,street_center,,Fdr Dr,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
18,13,MANHATTAN,819,FDR DRIVE,819 FDR DRIVE,NEW YORK,NY,10009,1077540,362,10,1003620010,24,Lower East Side,40.783282,-73.943715,0.59,street_center,,Fdr Dr,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
19,14,MANHATTAN,765,FDR DRIVE,765 FDR DRIVE,NEW YORK,NY,10009,1077555,362,1,1003620001,24,Lower East Side,40.783282,-73.943715,0.59,street_center,,Fdr Dr,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
19,15,MANHATTAN,749,FDR DRIVE,749 FDR DRIVE,NEW YORK,NY,10009,1077554,362,1,1003620001,24,Lower East Side,40.783282,-73.943715,0.59,street_center,,Fdr Dr,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
19,16,MANHATTAN,905,EAST 6TH STREET,905 EAST 6TH STREET,NEW YORK,NY,10009,1077553,362,1,1003620001,24,Lower East Side,40.72413,-73.980671,1,street_center,,E 6th St,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
19,16,MANHATTAN,903,EAST 6TH STREET,903 EAST 6TH STREET,NEW YORK,NY,10009,1077553,362,1,1003620001,24,Lower East Side,40.72413,-73.980671,1,street_center,,E 6th St,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
19,17,MANHATTAN,809,EAST 6TH STREET,809 EAST 6TH STREET,NEW YORK,NY,10009,1077552,362,1,1003620001,24,Lower East Side,40.72413,-73.980671,1,street_center,,E 6th St,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
19,17,MANHATTAN,807,EAST 6TH STREET,807 EAST 6TH STREET,NEW YORK,NY,10009,1077552,362,1,1003620001,24,Lower East Side,40.72413,-73.980671,1,street_center,,E 6th St,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
19,18,MANHATTAN,90,AVENUE D,90 AVENUE D,NEW YORK,NY,10009,1077551,362,1,1003620001,24,Lower East Side,40.722716,-73.976603,1,street_center,,Ave D,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
19,19,MANHATTAN,108,AVENUE D,108 AVENUE D,NEW YORK,NY,10009,1077507,362,1,1003620001,24,Lower East Side,40.722716,-73.976603,1,street_center,,Ave D,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
218,1,MANHATTAN,341,EAST 70TH STREET,341 EAST 70TH STREET,NEW YORK,NY,10021,1044841,1445,23,1014450023,126,Lenox Hill-Roosevelt Island,40.768458,-73.961289,1,street_center,,E 70th St,,,New York,NY,New York County,10021,US,TIGER/Line® dataset from the US Census Bureau
241,1,MANHATTAN,110,EAST 129TH STREET,110 EAST 129TH STREET,NEW YORK,NY,10035,1054505,1777,5,1017770005,242,East Harlem North,40.80807,-73.938108,1,street_center,,E 129th St,,,New York,NY,New York County,10035,US,TIGER/Line® dataset from the US Census Bureau
241,1,MANHATTAN,111,EAST 128TH STREET,111 EAST 128TH STREET,NEW YORK,NY,10035,1054505,1777,5,1017770005,242,East Harlem North,40.806504,-73.937096,1,street_center,,E 128th St,,,New York,NY,New York County,10035,US,TIGER/Line® dataset from the US Census Bureau
135,1,BROOKLYN,153,MARCUS GARVEY BOULEVARD,153 MARCUS GARVEY BOULEVARD,BROOKLYN,NY,11206,3324968,1597,1,3015970001,281,Stuyvesant Heights,40.696008,-73.9405,1,street_center,,Marcus Garvey Blvd,,,Brooklyn,NY,Kings County,11206,US,TIGER/Line® dataset from the US Census Bureau
135,2,BROOKLYN,927,DEKALB AVENUE,927 DEKALB AVENUE,BROOKLYN,NY,11221,3324969,1597,1,3015970001,281,Stuyvesant Heights,40.693672,-73.933046,1,street_center,,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,TIGER/Line® dataset from the US Census Bureau
135,3,BROOKLYN,953,DEKALB AVENUE,953 DEKALB AVENUE,BROOKLYN,NY,11221,3324970,1597,1,3015970001,281,Stuyvesant Heights,40.693672,-73.933046,1,street_center,,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,TIGER/Line® dataset from the US Census Bureau
135,4,BROOKLYN,109,LEWIS AVENUE,109 LEWIS AVENUE,BROOKLYN,NY,11206,3324973,1598,1,3015980001,289,Stuyvesant Heights,40.695745,-73.937751,1,street_center,,Lewis Ave,,,Brooklyn,NY,Kings County,11206,US,TIGER/Line® dataset from the US Census Bureau
135,5,BROOKLYN,997,DEKALB AVENUE,997 DEKALB AVENUE,BROOKLYN,NY,11221,3324972,1598,1,3015980001,289,Stuyvesant Heights,40.693672,-73.933046,1,street_center,,Dekalb Ave,,,Brooklyn,NY,Kings County,11221,US,TIGER/Line® dataset from the US Census Bureau
135,6,BROOKLYN,128,LEWIS AVENUE,128 LEWIS AVENUE,BROOKLYN,NY,11221,3043216,1601,24,3016010024,281,Stuyvesant Heights,40.688968,-73.936412,1,street_center,,Lewis Ave,,,Brooklyn,NY,Kings County,11221,US,TIGER/Line® dataset from the US Census Bureau
177,7,BROOKLYN,93,LEWIS AVENUE,93 LEWIS AVENUE,BROOKLYN,NY,11206,3043112,1595,1,3015950001,287,Stuyvesant Heights,40.695745,-73.937751,1,street_center,,Lewis Ave,,,Brooklyn,NY,Kings County,11206,US,TIGER/Line® dataset from the US Census Bureau
177,8,BROOKLYN,383,PULASKI STREET,383 PULASKI STREET,BROOKLYN,NY,11206,3043113,1595,24,3015950024,287,Stuyvesant Heights,40.693104,-73.941854,1,street_center,,Pulaski St,,,Brooklyn,NY,Kings County,11206,US,TIGER/Line® dataset from the US Census Bureau
177,9,BROOKLYN,50,STUYVESANT AVENUE,50 STUYVESANT AVENUE,BROOKLYN,NY,11221,3341752,1595,24,3015950024,287,Stuyvesant Heights,40.691503,-73.933926,1,street_center,,Stuyvesant Ave,,,Brooklyn,NY,Kings County,11221,US,TIGER/Line® dataset from the US Census Bureau
99,1,MANHATTAN,45,PIKE STREET,45 PIKE STREET,NEW YORK,NY,10002,1077508,255,1,1002550001,6,Lower East Side,40.713485,-73.992849,1,street_center,,Pike St,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
99,2,MANHATTAN,65,PIKE STREET,65 PIKE STREET,NEW YORK,NY,10002,1077509,255,1,1002550001,6,Lower East Side,40.713485,-73.992849,1,street_center,,Pike St,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
99,3,MANHATTAN,54,RUTGERS STREET,54 RUTGERS STREET,NEW YORK,NY,10002,1077510,255,1,1002550001,6,Lower East Side,40.71299,-73.990214,1,street_center,,Rutgers St,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
99,4,MANHATTAN,38,RUTGERS STREET,38 RUTGERS STREET,NEW YORK,NY,10002,1077511,255,1,1002550001,6,Lower East Side,40.71299,-73.990214,1,street_center,,Rutgers St,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
99,5,MANHATTAN,160,MADISON STREET,160 MADISON STREET,NEW YORK,NY,10002,1077512,255,1,1002550001,6,Lower East Side,40.712841,-73.9862,1,street_center,,Madison St,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
282,1,BROOKLYN,955,RUTLAND ROAD,955 RUTLAND ROAD,BROOKLYN,NY,11212,3099358,4594,64,3045940064,882,Rugby-Remsen Village,40.662487,-73.926485,1,street_center,,Rutland Rd,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
280,1,BRONX,1710,LAFAYETTE AVENUE,1710 LAFAYETTE AVENUE,BRONX,NY,10473,2092700,3593,1,2035930001,20,Soundview-Castle Hill-Clason Point-Harding Park,40.821179,-73.863517,1,street_center,,Lafayette Ave,,,Bronx,NY,Bronx County,10473,US,TIGER/Line® dataset from the US Census Bureau
280,2,BRONX,750,CROES AVENUE,750 CROES AVENUE,BRONX,NY,10473,2092699,3593,1,2035930001,20,Soundview-Castle Hill-Clason Point-Harding Park,40.820303,-73.868641,1,street_center,,Croes Ave,,,Bronx,NY,Bronx County,10473,US,TIGER/Line® dataset from the US Census Bureau
280,3,BRONX,710,CROES AVENUE,710 CROES AVENUE,BRONX,NY,10473,2092698,3593,1,2035930001,20,Soundview-Castle Hill-Clason Point-Harding Park,40.820303,-73.868641,1,street_center,,Croes Ave,,,Bronx,NY,Bronx County,10473,US,TIGER/Line® dataset from the US Census Bureau
280,4,BRONX,715,NOBLE AVENUE,715 NOBLE AVENUE,BRONX,NY,10473,2092701,3593,1,2035930001,20,Soundview-Castle Hill-Clason Point-Harding Park,40.819658,-73.867498,1,street_center,,Noble Ave,,,Bronx,NY,Bronx County,10473,US,TIGER/Line® dataset from the US Census Bureau
280,5,BRONX,710,NOBLE AVENUE,710 NOBLE AVENUE,BRONX,NY,10473,2021985,3594,1,2035940001,20,Soundview-Castle Hill-Clason Point-Harding Park,40.819658,-73.867498,1,street_center,,Noble Ave,,,Bronx,NY,Bronx County,10473,US,TIGER/Line® dataset from the US Census Bureau
280,6,BRONX,740,BEACH AVENUE,740 BEACH AVENUE,BRONX,NY,10473,2092707,3598,17,2035980017,38,Soundview-Castle Hill-Clason Point-Harding Park,40.815987,-73.862444,1,street_center,,Beach Ave,,,Bronx,NY,Bronx County,10473,US,TIGER/Line® dataset from the US Census Bureau
280,7,BRONX,1810,LAFAYETTE AVENUE,1810 LAFAYETTE AVENUE,BRONX,NY,10473,2092706,3598,17,2035980017,38,Soundview-Castle Hill-Clason Point-Harding Park,40.821179,-73.863517,1,street_center,,Lafayette Ave,,,Bronx,NY,Bronx County,10473,US,TIGER/Line® dataset from the US Census Bureau
93,1,BRONX,550,CAULDWELL AVENUE,550 CAULDWELL AVENUE,BRONX,NY,10455,2091318,2623,135,2026230135,73,Melrose South-Mott Haven North,40.814738,-73.910494,1,street_center,,Cauldwell Ave,,,Bronx,NY,Bronx County,10455,US,TIGER/Line® dataset from the US Census Bureau
93,2,BRONX,595,TRINITY AVENUE,595 TRINITY AVENUE,BRONX,NY,10455,2091317,2623,135,2026230135,73,Melrose South-Mott Haven North,40.814168,-73.909975,1,street_center,,Trinity Ave,,,Bronx,NY,Bronx County,10455,US,TIGER/Line® dataset from the US Census Bureau
93,3,BRONX,645,WESTCHESTER AVENUE,645 WESTCHESTER AVENUE,BRONX,NY,10455,2093928,2628,1,2026280001,75,Melrose South-Mott Haven North,40.816088,-73.909616,1,street_center,,Westchester Ave,,,Bronx,NY,Bronx County,10455,US,TIGER/Line® dataset from the US Census Bureau
93,4,BRONX,665,WESTCHESTER AVENUE,665 WESTCHESTER AVENUE,BRONX,NY,10455,2093933,2628,1,2026280001,75,Melrose South-Mott Haven North,40.816088,-73.909616,1,street_center,,Westchester Ave,,,Bronx,NY,Bronx County,10455,US,TIGER/Line® dataset from the US Census Bureau
93,5,BRONX,700,EAST 156TH STREET,700 EAST 156TH STREET,BRONX,NY,10455,2093932,2628,1,2026280001,75,Melrose South-Mott Haven North,40.818646,-73.907672,0.87,street_center,,E 156th St,,,Bronx,NY,Bronx County,10455,US,TIGER/Line® dataset from the US Census Bureau
93,6,BRONX,671,WESTCHESTER AVENUE,671 WESTCHESTER AVENUE,BRONX,NY,10455,2093934,2628,1,2026280001,75,Melrose South-Mott Haven North,40.816088,-73.909616,1,street_center,,Westchester Ave,,,Bronx,NY,Bronx County,10455,US,TIGER/Line® dataset from the US Census Bureau
38,1,MANHATTAN,2406,FREDERICK DOUGLASS BOULEVARD,2406 FREDERICK DOUGLASS BOULEVARD,NEW YORK,NY,10027,1081508,1933,1,1019330001,224,Central Harlem North-Polo Grounds,40.811233,-73.950635,1,street_center,,Frederick Douglass Blvd,,,New York,NY,New York County,10027,US,TIGER/Line® dataset from the US Census Bureau
38,2,MANHATTAN,240,WEST 129TH STREET,240 WEST 129TH STREET,NEW YORK,NY,10027,1081503,1933,1,1019330001,224,Central Harlem North-Polo Grounds,40.81281,-73.949769,1,street_center,,W 129th St,,,New York,NY,New York County,10027,US,TIGER/Line® dataset from the US Census Bureau
38,2,MANHATTAN,230,WEST 129TH STREET,230 WEST 129TH STREET,NEW YORK,NY,10027,1081503,1933,1,1019330001,224,Central Harlem North-Polo Grounds,40.81281,-73.949769,1,street_center,,W 129th St,,,New York,NY,New York County,10027,US,TIGER/Line® dataset from the US Census Bureau
38,3,MANHATTAN,277,WEST 127TH STREET,277 WEST 127TH STREET,NEW YORK,NY,10027,1081504,1933,1,1019330001,224,Central Harlem North-Polo Grounds,40.811157,-73.949732,1,street_center,,W 127th St,,,New York,NY,New York County,10027,US,TIGER/Line® dataset from the US Census Bureau
38,4,MANHATTAN,212,WEST 129TH STREET,212 WEST 129TH STREET,NEW YORK,NY,10027,1081505,1933,1,1019330001,224,Central Harlem North-Polo Grounds,40.81281,-73.949769,1,street_center,,W 129th St,,,New York,NY,New York County,10027,US,TIGER/Line® dataset from the US Census Bureau
