"TDS #","BUILDING #",BOROUGH,"HOUSE #",STREET,ADDRESS,CITY,STATE,"ZIP CODE",BIN,BLOCK,LOT,"BOROUGH/BLOCK/LOT #","CENSUS TRACT (2010)","NEIGHBORHOOD TABULATION AREA CODE","NEIGHBORHOOD TABULATION AREA NAME","COMMUNITY DISTRICT","CITY COUNCIL DISTRICT","STATE ASSEMBLY DISTRICT","STATE SENATE DISTRICT","US CONGRESSIONAL DISTRICT",LATITUDE,LONGITUDE,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
74,21,MANHATTAN,350,"EAST 124TH STREET","350 EAST 124TH STREET","NEW YORK",NY,10035,1081282,1797,1,1017970001,194,MN34,"East Harlem North",11,8,68,30,13,40.801083520933,-73.933138012419,40.804171,-73.938845,0.87,street_center,,"E 124th St",,,"New York",NY,"New York County",10035,US,"TIGER/Line® dataset from the US Census Bureau"
74,22,MANHATTAN,2400,"2ND AVENUE","2400 2ND AVENUE","NEW YORK",NY,10035,1081283,1797,1,1017970001,194,MN34,"East Harlem North",11,8,68,30,13,40.801370189886,-73.933828512343,40.801177,-73.934872,1,range_interpolation,,"2nd Ave",,,"New York",NY,"New York County",10035,US,"TIGER/Line® dataset from the US Census Bureau"
23,1,MANHATTAN,10,"AVENUE D","10 AVENUE D","NEW YORK",NY,10009,1078045,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.720162720718,-73.978209787336,40.722716,-73.976603,1,street_center,,"Ave D",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
23,2,MANHATTAN,20,"AVENUE D","20 AVENUE D","NEW YORK",NY,10009,1078047,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.720598698137,-73.977660799819,40.722716,-73.976603,1,street_center,,"Ave D",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
23,3,MANHATTAN,30,"AVENUE D","30 AVENUE D","NEW YORK",NY,10009,1078048,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.721033699542,-73.977339837136,40.722716,-73.976603,1,street_center,,"Ave D",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
23,4,MANHATTAN,50,"AVENUE D","50 AVENUE D","NEW YORK",NY,10009,1078049,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.72145673006,-73.977039463075,40.722716,-73.976603,1,street_center,,"Ave D",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
23,5,MANHATTAN,60,"AVENUE D","60 AVENUE D","NEW YORK",NY,10009,1078050,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.72202762917,-73.976865895054,40.722716,-73.976603,1,street_center,,"Ave D",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
23,6,MANHATTAN,40,"AVENUE D","40 AVENUE D","NEW YORK",NY,10009,1078058,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.721074725036,-73.976486952374,40.722716,-73.976603,1,street_center,,"Ave D",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
23,7,MANHATTAN,890,"EAST 6TH STREET","890 EAST 6TH STREET","NEW YORK",NY,10009,1078051,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.721810624693,-73.97616978394,40.72413,-73.980671,1,street_center,,"E 6th St",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
23,8,MANHATTAN,930,"EAST 4TH WALK","930 EAST 4TH WALK","NEW YORK",NY,10009,1078057,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.720484229254,-73.976495375933,40.720517,-73.976281,1,street_center,,"E 4th Walk",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
23,9,MANHATTAN,711,"FDR DRIVE","711 FDR DRIVE","NEW YORK",NY,10009,1078059,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.72082568105,-73.975706495666,40.783282,-73.943715,0.59,street_center,,"Fdr Dr",,,"New York",NY,"New York County",10002,US,"TIGER/Line® dataset from the US Census Bureau"
23,10,MANHATTAN,920,"EAST 6TH STREET","920 EAST 6TH STREET","NEW YORK",NY,10009,1078052,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.721553920626,-73.975775616365,40.72413,-73.980671,1,street_center,,"E 6th St",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
23,11,MANHATTAN,484,"EAST HOUSTON STREET","484 EAST HOUSTON STREET","NEW YORK",NY,10002,1077896,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.719434307529,-73.976256980354,40.721486,-73.983457,1,street_center,,"E Houston St",,,"New York",NY,"New York County",10002,US,"TIGER/Line® dataset from the US Census Bureau"
23,12,MANHATTAN,950,"EAST 4TH WALK","950 EAST 4TH WALK","NEW YORK",NY,10009,1078056,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.720086457203,-73.9759555996,40.720517,-73.976281,1,street_center,,"E 4th Walk",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
23,13,MANHATTAN,500,"EAST HOUSTON STREET","500 EAST HOUSTON STREET","NEW YORK",NY,10002,1078046,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.719262247701,-73.975452523467,40.721486,-73.983457,1,street_center,,"E Houston St",,,"New York",NY,"New York County",10002,US,"TIGER/Line® dataset from the US Census Bureau"
23,14,MANHATTAN,691,"FDR DRIVE","691 FDR DRIVE","NEW YORK",NY,10009,1078055,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.719870037549,-73.975216010589,40.783282,-73.943715,0.59,street_center,,"Fdr Dr",,,"New York",NY,"New York County",10002,US,"TIGER/Line® dataset from the US Census Bureau"
23,15,MANHATTAN,709,"FDR DRIVE","709 FDR DRIVE","NEW YORK",NY,10009,1078054,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.720582248379,-73.975184361872,40.783282,-73.943715,0.59,street_center,,"Fdr Dr",,,"New York",NY,"New York County",10002,US,"TIGER/Line® dataset from the US Census Bureau"
23,16,MANHATTAN,725,"FDR DRIVE","725 FDR DRIVE","NEW YORK",NY,10009,1078053,356,1,1003560001,20,MN28,"Lower East Side",3,2,74,26,7,40.721336671433,-73.975094422409,40.783282,-73.943715,0.59,street_center,,"Fdr Dr",,,"New York",NY,"New York County",10002,US,"TIGER/Line® dataset from the US Census Bureau"
62,1,MANHATTAN,1761,"3RD AVENUE","1761 3RD AVENUE","NEW YORK",NY,10029,1082344,1647,1,1016470001,15602,MN33,"East Harlem South",11,8,68,29,13,40.786068223397,-73.948252065638,40.791304,-73.945113,1,street_center,,"3rd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,2,MANHATTAN,219,"EAST 97TH STREET","219 EAST 97TH STREET","NEW YORK",NY,10029,1079202,1647,1,1016470001,15602,MN33,"East Harlem South",11,8,68,29,13,40.785769099593,-73.947466346729,40.786749,-73.951515,1,street_center,,"E 97th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,3,MANHATTAN,1895,"2ND AVENUE","1895 2ND AVENUE","NEW YORK",NY,10029,1082343,1647,1,1016470001,15602,MN33,"East Harlem South",11,8,68,29,13,40.78582060059,-73.946834964123,40.790359,-73.942872,1,range_interpolation,,"2nd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,4,MANHATTAN,1905,"2ND AVENUE","1905 2ND AVENUE","NEW YORK",NY,10029,1082342,1647,1,1016470001,15602,MN33,"East Harlem South",11,8,68,29,13,40.785981589829,-73.946199177231,40.790359,-73.942872,1,range_interpolation,,"2nd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,5,MANHATTAN,225,"EAST 99TH STREET","225 EAST 99TH STREET","NEW YORK",NY,10029,1074265,1649,1,1016490001,164,MN33,"East Harlem South",11,8,68,29,13,40.786674803527,-73.94589082541,40.786607,-73.947318,1,street_center,,"E 99th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,6,MANHATTAN,1955,"2ND AVENUE","1955 2ND AVENUE","NEW YORK",NY,10029,1083456,1649,1,1016490001,164,MN33,"East Harlem South",11,8,68,29,13,40.787339812221,-73.94553775452,40.790359,-73.942872,1,range_interpolation,,"2nd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,7,MANHATTAN,1809,"3RD AVENUE","1809 3RD AVENUE","NEW YORK",NY,10029,1083464,1649,1,1016490001,164,MN33,"East Harlem South",11,8,68,29,13,40.787807491417,-73.946639646281,40.791304,-73.945113,1,street_center,,"3rd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,8,MANHATTAN,210,"EAST 102ND STREET","210 EAST 102ND STREET","NEW YORK",NY,10029,1083461,1649,1,1016490001,164,MN33,"East Harlem South",11,8,68,29,13,40.788430115451,-73.946247396929,40.789008,-73.946268,1,street_center,,"E 102nd St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,9,MANHATTAN,220,"EAST 102ND STREET","220 EAST 102ND STREET","NEW YORK",NY,10029,1083462,1649,1,1016490001,164,MN33,"East Harlem South",11,8,68,29,13,40.788137460478,-73.945783534605,40.789008,-73.946268,1,street_center,,"E 102nd St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,10,MANHATTAN,230,"EAST 102ND STREET","230 EAST 102ND STREET","NEW YORK",NY,10029,1083457,1649,1,1016490001,164,MN33,"East Harlem South",11,8,68,29,13,40.787888193709,-73.945053425635,40.789008,-73.946268,1,street_center,,"E 102nd St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,11,MANHATTAN,215,"EAST 102ND STREET","215 EAST 102ND STREET","NEW YORK",NY,10029,1080683,1652,1,1016520001,164,MN33,"East Harlem South",11,8,68,29,13,40.788936204842,-73.945461012574,40.789008,-73.946268,1,street_center,,"E 102nd St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,12,MANHATTAN,1851,"3RD AVENUE","1851 3RD AVENUE","NEW YORK",NY,10029,1080682,1652,1,1016520001,164,MN33,"East Harlem South",11,8,68,29,13,40.789173026663,-73.946013753724,40.791304,-73.945113,1,street_center,,"3rd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,13,MANHATTAN,1875,"3RD AVENUE","1875 3RD AVENUE","NEW YORK",NY,10029,1080680,1652,1,1016520001,164,MN33,"East Harlem South",11,8,68,29,13,40.789706349053,-73.945455018042,40.791304,-73.945113,1,street_center,,"3rd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
62,14,MANHATTAN,218,"EAST 104TH STREET","218 EAST 104TH STREET","NEW YORK",NY,10029,1080681,1652,1,1016520001,164,MN33,"East Harlem South",11,8,68,29,13,40.789446933576,-73.944862456392,40.79115,-73.948307,1,street_center,,"E 104th St",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
141,1,BRONX,1270,"WEBSTER AVENUE","1270 WEBSTER AVENUE",BRONX,NY,10456,2091188,2395,1,2023950001,145,BX01,Claremont-Bathgate,3,16,79,32,15,40.833538716724,-73.908643492149,40.83448,-73.908623,1,street_center,,"Webster Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
141,2,BRONX,420,"EAST 169TH STREET","420 EAST 169TH STREET",BRONX,NY,10456,2091184,2395,1,2023950001,145,BX01,Claremont-Bathgate,3,16,79,32,15,40.833317715668,-73.907991225263,40.833947,-73.908347,0.87,street_center,,"E 169th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
141,3,BRONX,1260,"WEBSTER AVENUE","1260 WEBSTER AVENUE",BRONX,NY,10456,2091185,2395,1,2023950001,145,BX01,Claremont-Bathgate,3,16,79,32,15,40.83294977377,-73.908551993797,40.83448,-73.908623,1,street_center,,"Webster Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
141,4,BRONX,421,"EAST 168TH STREET","421 EAST 168TH STREET",BRONX,NY,10456,2091186,2395,1,2023950001,145,BX01,Claremont-Bathgate,3,16,79,32,15,40.832298139652,-73.908564454675,40.831662,-73.908203,0.87,street_center,,"E 168th St",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
141,5,BRONX,1230,"WEBSTER AVENUE","1230 WEBSTER AVENUE",BRONX,NY,10456,2091187,2395,1,2023950001,145,BX01,Claremont-Bathgate,3,16,79,32,15,40.832422715309,-73.909272903638,40.83448,-73.908623,1,street_center,,"Webster Ave",,,Bronx,NY,"Bronx County",10456,US,"TIGER/Line® dataset from the US Census Bureau"
116,1,"STATEN ISLAND",820,"HENDERSON AVENUE","820 HENDERSON AVENUE","STATEN ISLAND",NY,10310,5095813,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.636366216252,-74.119518325277,40.637482,-74.111814,1,street_center,,"Henderson Ave",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
116,2,"STATEN ISLAND",806,"HENDERSON AVENUE","806 HENDERSON AVENUE","STATEN ISLAND",NY,10310,5095814,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.636381426037,-74.119190378136,40.637482,-74.111814,1,street_center,,"Henderson Ave",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
116,3,"STATEN ISLAND",780,"HENDERSON AVENUE","780 HENDERSON AVENUE","STATEN ISLAND",NY,10310,5095815,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.636493656558,-74.118306515738,40.637482,-74.111814,1,street_center,,"Henderson Ave",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
116,4,"STATEN ISLAND",778,"HENDERSON AVENUE","778 HENDERSON AVENUE","STATEN ISLAND",NY,10310,5095816,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.636506885925,-74.117967470265,40.637482,-74.111814,1,street_center,,"Henderson Ave",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
116,5,"STATEN ISLAND",810,"HENDERSON AVENUE","810 HENDERSON AVENUE","STATEN ISLAND",NY,10310,5095817,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.635767024784,-74.119083516604,40.637482,-74.111814,1,street_center,,"Henderson Ave",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
116,6,"STATEN ISLAND",240,BROADWAY,"240 BROADWAY","STATEN ISLAND",NY,10310,5095818,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.635844780845,-74.118162812398,40.632212,-74.116622,1,street_center,,Broadway,,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
116,7,"STATEN ISLAND",1077,"CASTLETON AVENUE","1077 CASTLETON AVENUE","STATEN ISLAND",NY,10310,5095819,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.635128784981,-74.118726470105,40.634694,-74.117446,1,street_center,,"Castleton Ave",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
116,8,"STATEN ISLAND",1075,"CASTLETON AVENUE","1075 CASTLETON AVENUE","STATEN ISLAND",NY,10310,5095820,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.635162166524,-74.118470489963,40.634694,-74.117446,1,street_center,,"Castleton Ave",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
175,9,"STATEN ISLAND",159,"ALASKA STREET","159 ALASKA STREET","STATEN ISLAND",NY,10310,5095821,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.634974254677,-74.120127763679,40.637712,-74.120753,1,street_center,,"Alaska St",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
175,10,"STATEN ISLAND",157,"ALASKA STREET","157 ALASKA STREET","STATEN ISLAND",NY,10310,5095822,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.634996869144,-74.119723962396,40.637712,-74.120753,1,street_center,,"Alaska St",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
175,11,"STATEN ISLAND",155,"ALASKA STREET","155 ALASKA STREET","STATEN ISLAND",NY,10310,5136037,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.635020847374,-74.119322772099,40.637712,-74.120753,1,street_center,,"Alaska St",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
175,12,"STATEN ISLAND",1115,"CASTLETON AVENUE","1115 CASTLETON AVENUE","STATEN ISLAND",NY,10310,5095824,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.634485263609,-74.119929121878,40.634694,-74.117446,1,street_center,,"Castleton Ave",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
175,13,"STATEN ISLAND",1085,"CASTLETON AVENUE","1085 CASTLETON AVENUE","STATEN ISLAND",NY,10310,5095825,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.634541863187,-74.119216342572,40.634694,-74.117446,1,street_center,,"Castleton Ave",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
175,14,"STATEN ISLAND",1065,"CASTLETON AVENUE","1065 CASTLETON AVENUE","STATEN ISLAND",NY,10310,5095826,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.634643797291,-74.118099607683,40.634694,-74.117446,1,street_center,,"Castleton Ave",,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
175,15,"STATEN ISLAND",260,BROADWAY,"260 BROADWAY","STATEN ISLAND",NY,10310,5095827,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.635133159221,-74.117499608597,40.632212,-74.116622,1,street_center,,Broadway,,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
175,16,"STATEN ISLAND",244,BROADWAY,"244 BROADWAY","STATEN ISLAND",NY,10310,5095828,196,1,5001960001,13301,SI22,"West New Brighton-New Brighton-St. George",1,49,61,23,11,40.635202649623,-74.11788672851,40.632212,-74.116622,1,street_center,,Broadway,,,"Staten Island",NY,"Richmond County",10310,US,"TIGER/Line® dataset from the US Census Bureau"
360,1,BRONX,1203,"WESTCHESTER AVENUE","1203 WESTCHESTER AVENUE",BRONX,NY,10459,2006157,2751,33,2027510033,12701,BX27,"Hunts Point",2,17,85,32,15,40.826005107779,-73.889607668056,40.823702,-73.893551,1,street_center,,"Westchester Ave",,,Bronx,NY,"Bronx County",10459,US,"TIGER/Line® dataset from the US Census Bureau"
360,2,BRONX,1209,"WESTCHESTER AVENUE","1209 WESTCHESTER AVENUE",BRONX,NY,10459,2006156,2751,30,2027510030,12701,BX27,"Hunts Point",2,17,85,32,15,40.826124960036,-73.889387595938,40.823702,-73.893551,1,street_center,,"Westchester Ave",,,Bronx,NY,"Bronx County",10459,US,"TIGER/Line® dataset from the US Census Bureau"
360,3,BRONX,1002,"EAST 167TH STREET","1002 EAST 167TH STREET",BRONX,NY,10459,2006154,2751,15,2027510015,12701,BX27,"Hunts Point",2,17,85,32,15,40.82657360796,-73.889834530437,40.826558,-73.894471,0.87,street_center,,"E 167th St",,,Bronx,NY,"Bronx County",10459,US,"TIGER/Line® dataset from the US Census Bureau"
360,3,BRONX,998,"EAST 167TH STREET","998 EAST 167TH STREET",BRONX,NY,10459,2006154,2751,15,2027510015,12701,BX27,"Hunts Point",2,17,85,32,15,40.826584651536,-73.889800489203,40.826558,-73.894471,0.87,street_center,,"E 167th St",,,Bronx,NY,"Bronx County",10459,US,"TIGER/Line® dataset from the US Census Bureau"
360,4,BRONX,1317,"WEST FARMS ROAD","1317 WEST FARMS ROAD",BRONX,NY,10459,2010911,3007,36,2030070036,123,BX75,"Crotona Park East",3,17,85,32,15,40.829923312556,-73.887144084282,40.82832,-73.88854,1,street_center,,"W Farms Rd",,,Bronx,NY,"Bronx County",10459,US,"TIGER/Line® dataset from the US Census Bureau"
360,4,BRONX,1321,"WEST FARMS ROAD","1321 WEST FARMS ROAD",BRONX,NY,10459,2010911,3007,36,2030070036,123,BX75,"Crotona Park East",3,17,85,32,15,40.830026655967,-73.887109884284,40.82832,-73.88854,1,street_center,,"W Farms Rd",,,Bronx,NY,"Bronx County",10459,US,"TIGER/Line® dataset from the US Census Bureau"
360,4,BRONX,1323,"WEST FARMS ROAD","1323 WEST FARMS ROAD",BRONX,NY,10459,2010911,3007,36,2030070036,123,BX75,"Crotona Park East",3,17,85,32,15,40.829952696442,-73.886988493076,40.82832,-73.88854,1,street_center,,"W Farms Rd",,,Bronx,NY,"Bronx County",10459,US,"TIGER/Line® dataset from the US Census Bureau"
526,2,BRONX,1143,"LONGFELLOW AVENUE","1143 LONGFELLOW AVENUE",BRONX,NY,10459,2006198,2754,46,2027540046,12101,BX35,Morrisania-Melrose,3,17,85,32,15,40.827512023321,-73.888066690356,40.826353,-73.887707,1,street_center,,"Longfellow Ave",,,Bronx,NY,"Bronx County",10459,US,"TIGER/Line® dataset from the US Census Bureau"
246,1,BRONX,228,"WEST TREMONT AVENUE","228 WEST TREMONT AVENUE",BRONX,NY,10453,2008963,2877,497,2028770497,20502,BX36,"University Heights-Morris Heights",5,14,77,29,15,40.852675036786,-73.918168253858,40.850974,-73.915514,1,street_center,,"W Tremont Ave",,,Bronx,NY,"Bronx County",10453,US,"TIGER/Line® dataset from the US Census Bureau"
124,1,MANHATTAN,2029,"2ND AVENUE","2029 2ND AVENUE","NEW YORK",NY,10029,1080669,1654,11,1016540011,170,MN33,"East Harlem South",11,8,68,29,13,40.78965148309,-73.943457030858,40.790359,-73.942872,1,range_interpolation,,"2nd Ave",,,"New York",NY,"New York County",10029,US,"TIGER/Line® dataset from the US Census Bureau"
514,1,BROOKLYN,131,"CUMBERLAND WALK","131 CUMBERLAND WALK",BROOKLYN,NY,11205,3335252,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.693770647152,-73.973449327823,40.695486,-73.974369,1,street_center,,"Cumberland Walk",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
514,1,BROOKLYN,124,"CARLTON AVENUE","124 CARLTON AVENUE",BROOKLYN,NY,11205,3335252,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.69399902667,-73.973427910131,40.693946,-73.973221,1,street_center,,"Carlton Ave",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
514,2,BROOKLYN,135,"WASHINGTON WALK","135 WASHINGTON WALK",BROOKLYN,NY,11205,3335253,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.693743615728,-73.97412216377,40.693834,-73.974303,1,street_center,,"Washington Walk",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
514,2,BROOKLYN,138,"CUMBERLAND WALK","138 CUMBERLAND WALK",BROOKLYN,NY,11205,3335253,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.693974259827,-73.974099260343,40.695486,-73.974369,1,street_center,,"Cumberland Walk",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
514,3,BROOKLYN,151,"NORTH OXFORD WALK","151 NORTH OXFORD WALK",BROOKLYN,NY,11205,3335256,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.693719944518,-73.974818914376,40.694686,-73.974888,1,street_center,,"N Oxford Walk",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
514,3,BROOKLYN,140,"WASHINGTON WALK","140 WASHINGTON WALK",BROOKLYN,NY,11205,3335256,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.693940776055,-73.974800976671,40.693834,-73.974303,1,street_center,,"Washington Walk",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
514,4,BROOKLYN,149,"NORTH PORTLAND AVENUE","149 NORTH PORTLAND AVENUE",BROOKLYN,NY,11205,3335254,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.693683670514,-73.97549685065,40.695544,-73.976451,1,street_center,,"N Portland Ave",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
514,4,BROOKLYN,132,"NORTH OXFORD WALK","132 NORTH OXFORD WALK",BROOKLYN,NY,11205,3335254,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.693918089943,-73.975474446332,40.694686,-73.974888,1,street_center,,"N Oxford Walk",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
514,5,BROOKLYN,104,"CARLTON AVENUE","104 CARLTON AVENUE",BROOKLYN,NY,11205,3335251,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.694471674711,-73.973613586166,40.693946,-73.973221,1,street_center,,"Carlton Ave",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
514,5,BROOKLYN,106,"CARLTON AVENUE","106 CARLTON AVENUE",BROOKLYN,NY,11205,3335251,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.694430963966,-73.973872495712,40.693946,-73.973221,1,street_center,,"Carlton Ave",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
514,6,BROOKLYN,127,"NORTH PORTLAND AVENUE","127 NORTH PORTLAND AVENUE",BROOKLYN,NY,11205,3335259,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.694364725112,-73.975367787326,40.695544,-73.976451,1,street_center,,"N Portland Ave",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
514,6,BROOKLYN,125,"NORTH PORTLAND AVENUE","125 NORTH PORTLAND AVENUE",BROOKLYN,NY,11205,3335259,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.694314946848,-73.975605867577,40.695544,-73.976451,1,street_center,,"N Portland Ave",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
514,7,BROOKLYN,117,"NORTH OXFORD WALK","117 NORTH OXFORD WALK",BROOKLYN,NY,11205,3335262,2041,1,3020410001,18501,BK68,"Fort Greene",2,35,57,25,8,40.694503449719,-73.974677693573,40.694686,-73.974888,1,street_center,,"N Oxford Walk",,,Brooklyn,NY,"Kings County",11205,US,"TIGER/Line® dataset from the US Census Bureau"
